,Hotel,Point,Country,member,Room type,Date,Review Title,Review Contents
77,하버 호텔 제주 (Harbor Hotel Jeju),8.0,SUNGHO (대한민국),나홀로 여행객,스탠다드 트윈,2022년 3월 | 1박,깨끗해요,['오래되긴 했지만 깨끗해요']
78,하버 호텔 제주 (Harbor Hotel Jeju),7.6,park (대한민국),나홀로 여행객,스탠다드 트윈,2022년 5월 | 2박,가성비가 좋은호텔,['방도 크고 깨끗해서 좋았어요.다음에도 이용할려구요']
79,하버 호텔 제주 (Harbor Hotel Jeju),6.8,Kyuwang (대한민국),출장 여행객,디럭스 더블 (오션뷰),2020년 7월 | 1박,가성비로 선택한 숙소,"['전반적으로 양호 이상. 빵 계란, 샐러드 두 세가지, 브로콜리 스프, 커피, 우유 등. 풍성하진 않았으나, 스프가 속을 달래 주고, 토스트 두 조각으로 배를 채웠으니, 나머진 덤... 아쉬운점. 모기한테 네 방 물렸음. ㅠㅠ 여름에 쩌 죽어도, 모기가 싫어서 창을 잘 안열고 사는데... 호텔에서.... 뭐... 그래도 모기약 뿌리고 잘 잤음.']"
80,하버 호텔 제주 (Harbor Hotel Jeju),7.2,YONGKU (대한민국),출장 여행객,스탠다드 트윈,2021년 7월 | 3박,좋음,"['직원은 친절했고 실내도 깨끗했으며,가격대비 성능은 좋다고 평가합니다.']"
81,하버 호텔 제주 (Harbor Hotel Jeju),7.2,Hee (대한민국),나홀로 여행객,디럭스 트윈,2019년 4월 | 2박,가격대비 괜찮은 숙소,['가성비가 좋은 숙소입니다.']
82,하버 호텔 제주 (Harbor Hotel Jeju),7.2,haeyoung (대한민국),커플/2인 여행객,스탠다드 트윈,2020년 4월 | 1박,좋음,"['주차시설 부족, 가격이 싼 이유를 알것 같음.']"
83,하버 호텔 제주 (Harbor Hotel Jeju),5.6,Kyeong (대한민국),나홀로 여행객,디럭스 더블 (오션뷰),2020년 9월 | 1박,솔직히 추천하고 싶지 않습니다^^;;;,['일단 공항과 가깝지가 않아요 택시비 8천원에서 만원 나옵니다. 룸은 전망때문에 여길 선택했는데 전망 포기하고 차라리 다른곳 예약할걸 후회했네요 안좋은 모텔 수준이구요 조식포함으로 결제했지만 조식먹지는 않았어요 로비옆에 아주작은 커피숍같은 공간이 조식먹는 곳인데 별로 먹고싶지가 않았습니다^^;; 침구상태는 깨끗하지만 발코니는 전혀 청소가 안되어있고 방충망이 있긴한데 문과 맞지않아 아주 큰 틈이 있어서 여름에는 모기가 다 들어오겠더라구요 그 다음날 성산코업시티 묵고 오늘은 공항근처 아이진 호텔 묵는데 하버랑 넘 비교되게 좋아요^^;;;; 공항근처 알아보시는 분들은 택시비많이 나오니 일단 패스하세요~ 거리 좀 되더라구요 두배 나옵니다ㅎ']
84,하버 호텔 제주 (Harbor Hotel Jeju),6.0,JUNHYUK (대한민국),커플/2인 여행객,디럭스 더블 (오션뷰),2019년 10월 | 1박,위치는 나름 갈만,['위치는 갈만 가격은 쪼금 비싼편']
85,하버 호텔 제주 (Harbor Hotel Jeju),4.8,Haeun (대한민국),커플/2인 여행객,디럭스 더블 (오션뷰),2020년 10월 | 2박,별로,['부두가 보이는 건 좋았는데 방이 호텔같지는 않았네요...']
86,하버 호텔 제주 (Harbor Hotel Jeju),4.0,minji,나홀로 여행객,스탠다드 트윈,2019년 3월 | 1박,호텔인줄..,['사진만 보고 이름도 호텔이길래 괜찮은거 같아서 예약했는데..진짜 모텔! 복도도 너무 어두워서 저녁에 들어가기 너무 무서웠어요 사진에 속지 맙시다.. 이돈이면 다른 보통 호텔도 잡을듯']
87,하버 호텔 제주 (Harbor Hotel Jeju),3.2,Chanho (대한민국),나홀로 여행객,디럭스 트윈,2022년 2월 | 2박,too bad,['조식 최악 모텔보다 못한듯']
88,하버 호텔 제주 (Harbor Hotel Jeju),2.8,inkyu (대한민국),나홀로 여행객,디럭스 트윈,2021년 11월 | 1박,차라리 그냥 모텔에 가세요. ,['그냥 어의가 없네요..']
89,하버 호텔 제주 (Harbor Hotel Jeju),2.4,JAECHAN (대한민국),커플/2인 여행객,스탠다드 트윈,2020년 4월 | 1박,걍 모텔 침구는 양호,['조식? 그냥 빵사드시고']
90,하버 호텔 제주 (Harbor Hotel Jeju),10.0,kim (대한민국),나홀로 여행객,디럭스 트윈,2016년 11월 | 1박,제주에 묵은 숙소 중 최고로 만족도가 높았어요.,['7박을 하면서 여기저기서 묵다가 마지막은 공항근처에서 묵기 위해 하버호텔을 예약했는데 처음에 겉에서 보고는 생각보다 작구나 싶었지만 막상들어가보니 내부도 너무 깔끔하고 객실 청결도는 뭐 지금까지 묵은 숙소 중에 최고였구요. (다른 숙소들도 호텔이고 다들 높은 수준의 서비스였음에도 불구하고요) 어매니티의 품질은 정말 뭐..타의추종을 불어할 정도로 좋았습니다. 아르간오일제품들인데 약 7일간의 바닷바람에 푸석푸석해진 머리에 다시 윤기를 찾아주었어요..ㅜㅜ 무엇보다 만족은 조식이었습니다. 양보다 질이었어요. 직접 만드신 게 분명한 브로콜리 스프는 진짜 짱이었고 샐러드류는 정말...눈물 나게 맛있습니다..ㅜㅜ 직원분들도 너무너무 친절하셔서 제주 마지막 날 하루만 묵은게 아쉬울 정도였어요. 다음에 제주도에 가게 된다면 반드시 꼭 재투숙 하고 싶을 정도입니다. 여기를 생각하신다면 절대 강추합니다!!!']
91,하버 호텔 제주 (Harbor Hotel Jeju),8.0,DooYeon (대한민국),유아/아동 동반 가족 여행객,스탠다드 트윈,2017년 12월 | 1박,"위치 빼고는 좋았습니다,","['공항하고는 가깝지만 호텔 주변에 식당이나 볼만한것이 많지 않았어요 차 타고 조금만 가면 호텔들도 많고 바다 보며 걸을수 있는 길도 나와요~ 방은 작지만 깔끔하고 수압도 좋고 깨끗해서, 좋았습니다 특히 직원분들이 친절하세요 ^^ 조식은 간단하 스프와 빵, 과일 있습니다,']"
92,하버 호텔 제주 (Harbor Hotel Jeju),8.8,BORAM (대한민국),커플/2인 여행객,스탠다드 트윈,2018년 2월 | 1박,두번째 방문 하버 호텔 제주!,['객실상태와 침구류 상태 매우 좋습니다! 주차장이 협소한점이 유일한 단점이지만 직원분께서 발렛해주시니 문제되지 않아요!! 슬슬 동문시장 다녀오기도 좋고 다음날 공항 가기에도 좋아요~~ 추천추천합니닷!']
93,하버 호텔 제주 (Harbor Hotel Jeju),10.0,JINSUNG (대한민국),출장 여행객,스탠다드 트윈,2018년 10월 | 1박,제주항 접근성 좋고 깔끔해요,['룸컨디션이 깔끔하고 좋았어요. 난방도 잘 되고 무료로 생수 2병씩 주시는 것도 좋았네요. 조식은 별도 비용 지급할 만큼은 아니지만 무료로 먹기는 나쁘지 않아요.']
94,하버 호텔 제주 (Harbor Hotel Jeju),10.0,YOOREE (대한민국),커플/2인 여행객,스탠다드 트윈,2018년 9월 | 1박,대만족!,['아침비행기를 타야해서 예약한 숙소인데 완전 만족했어요! 깨끗하고 침대 편하고 수압좋고.. 바로 옆 대궁숯불갈비 현지인 맛집이니까 함 가보세요~ 생갈비 추천^^']
95,하버 호텔 제주 (Harbor Hotel Jeju),9.6,james (대한민국),커플/2인 여행객,스탠다드 트윈,2017년 7월 | 1박,참 좋았습니다.,['직원분들 너무 친절 했구요 룸도 쾌적했고 깔끔했습니다. 조식도 저렴한 금액에 맛있게 먹었구요.. 좋은 금액에 편하게 잘 쉬었다 갑니다.']
96,하버 호텔 제주 (Harbor Hotel Jeju),10.0,영규 (대한민국),커플/2인 여행객,디럭스 더블 (오션뷰),2018년 5월 | 1박,제주항 근처 하버호텔 ,['바이크 투어로 저녁도착으로 제주항근처 호텔에 위치하고 있으며 저렴한 가격에 깔끔한 위생관리 모든게 맘에 들었습니다']
97,하버 호텔 제주 (Harbor Hotel Jeju),10.0,SODAM (대한민국),나홀로 여행객,스탠다드 트윈,2023년 3월 | 2박,깨끗하고 직원분들이 정말 친절하십니다,['제주 동문시장 근처로 숙소 알아보던 중에 깨끗하다는 후기보고 예약했는데 정말 깨끗하고 좋았습니다! 카운터 계시던 직원분도 친절하시도 방음도 잘되어서 객실이 조용해요! 화장실 수압도 좋고 ㅎㅎ 동문시장까지 택시로 10분도 안걸려서 산책겸 나갔다가 음식 사서 객실에서 먹기 딱 좋았어요~ 가격도 진짜 최고...... 내년에 또 갈게요 감사합니다!']
98,하버 호텔 제주 (Harbor Hotel Jeju),8.8,영찬 (대한민국),유아/아동 동반 가족 여행객,디럭스 트윈,2023년 2월 | 1박,제주항 바로 앞에 위치하고 있는 호텔,"['2월 겨울에 아이들 2명을 데리고 제주도 여행을 했습니다. 배를 타고 자차를 가지고 왔습니다. 저녁 6시쯤에 도착을했는데, 제주항 바로 옆에 있어서 좋았습니다. 아침 조식 포함해서 너무나 저렴하게 잘 이용하였습니다. 제주동문시장도 가까이 있습니다.']"
99,하버 호텔 제주 (Harbor Hotel Jeju),6.8,young (대한민국),나홀로 여행객,스탠다드 트윈,2023년 2월 | 1박,육지에서 차량 가지고 올때 편하게,['이용 가능해요. 목포발 9시 배에 차량 선적하려면 새벽에 나와야해서 피곤한데 하루 쉬기 좋은 위치. 딱 하루만....']
100,하버 호텔 제주 (Harbor Hotel Jeju),10.0,Chris (대한민국),커플/2인 여행객,디럭스 더블 (오션뷰),2023년 2월 | 1박,깨끗한 관광호텔,['제주항 통해 여행 와서 근처 숙박업소 찾다가 예약했는데 모텔 느낌 아니고 깨끗한 관광호텔 느낌으로 잘 쉬다가 갑니다']
101,하버 호텔 제주 (Harbor Hotel Jeju),7.6,KIM (대한민국),커플/2인 여행객,디럭스 트윈,2022년 10월 | 1박,제주 이용객임,"['도로변이라 찾기 쉽구요 객실은 작지만 안전하고,욕실도 작지만 깨끗하고 가성비 좋습니다.']"
102,하버 호텔 제주 (Harbor Hotel Jeju),8.8,Myungsun (대한민국),나홀로 여행객,스탠다드 트윈,2023년 1월 | 3박,"깔끔, 친절, ...","['깨끗한 시설이고, 직원들도 친절. 다만, 위층 발소리가 크게 들림. 프런트에 전화하니 위층에 바로 연락한 듯. 그 뒤로 조용']"
103,하버 호텔 제주 (Harbor Hotel Jeju),10.0,AHN (대한민국),그룹 여행객,스탠다드 트윈,2023년 1월 | 1박,"편안한 숙소, 맛있는 조식",['제주 여행때마다 자주 들리는 숙소로 직원분들 항상 친절하시고 맛있는 조식도 너무 좋고 가성비가 너무 좋은 숙소입니다. 이 번 여행은 오후 7시에 인천으로 오는 배를 타느라 퇴실후 짐보관을 부탁드렸는데 친절히 허락해 주셔서 너무 감사했습니다. 다음에 또 방문할게요~ 수고하세요^^']
104,하버 호텔 제주 (Harbor Hotel Jeju),10.0,SOOYOUNG (대한민국),커플/2인 여행객,스탠다드 트윈,2023년 1월 | 1박,잠깐 머물기 좋네요,['히루 묵기 정말 좋았어요. 조식도 간단하지만 알차고 맛도 좋았습니다.']
105,하버 호텔 제주 (Harbor Hotel Jeju),7.6,hyunsuk (대한민국),커플/2인 여행객,디럭스 더블 (오션뷰),2022년 12월 | 1박,조용히 자고싶을때 추천,['주변이 항구인프라빼고는 식당 술집등 없는편이라 잠잘때 주변이 조요해서 숙면할 수 있었어요.']
106,하버 호텔 제주 (Harbor Hotel Jeju),8.4,EUNJI (대한민국),나홀로 여행객,스탠다드 트윈,2022년 12월 | 3박,가격대비 만족입니다,['가격대비 위생상태도 좋고 위치도 나쁘지 않습니다! 여자 혼자 묵기에도 안전하고 좋았습니다ㅎㅎ']
107,하버 호텔 제주 (Harbor Hotel Jeju),10.0,MINSEON (대한민국),커플/2인 여행객,디럭스 트윈 (부분 씨뷰),2022년 12월 | 1박,직원분도 너무 친절하시고,['숙소도 생각보다 깔끔해서 너무 좋았어요 요즘 코로나라 비대면 체크인도 많은데 친절하게 객실 안내와 근처 맛집 안내까지 해주셔서 너무 감사했어요']
108,하버 호텔 제주 (Harbor Hotel Jeju),10.0,Jungah (대한민국),나홀로 여행객,디럭스 트윈,2022년 12월 | 1박,가격대비 넘 좋아요,['저렴한 가격에 넓고 깨끗 아침식사도 정갈해서 좋아요']
109,하버 호텔 제주 (Harbor Hotel Jeju),10.0,Nanhee (대한민국),커플/2인 여행객,디럭스 더블 (오션뷰),2022년 12월 | 1박,깨끗하고좋았답니다~^^,['나름 심여를 기울여선택햇는데 깨끗하고 맘에들었네요.다음에도 또 방문하고싶어요.강추^^']
110,하버 호텔 제주 (Harbor Hotel Jeju),10.0,NANA (대한민국),커플/2인 여행객,스탠다드 트윈,2022년 5월 | 1박,연달아 숙박해도 좋아요,['아침 비행기여서 그냥 바로 연박했습니다 완전 추천이요!']
111,하버 호텔 제주 (Harbor Hotel Jeju),10.0,NANA (대한민국),커플/2인 여행객,당일 랜덤 배정(조식 불포함 / 체크인시 배정은 특정 객실과 베드타입을 보장하지 않습니다),2022년 5월 | 1박,벌써 여러번 숙박했어요,['제일 좋은건 시장이랑 가깝다는거! 지리적요건이 너무 좋아서 다른건 다 커버됩니다ㅎㅎ']
112,하버 호텔 제주 (Harbor Hotel Jeju),10.0,kyoung (대한민국),청소년 동반 가족 여행객,"Twin Room with City View (No Window,Area:21)",2021년 7월 | 2박,친절했어요,"['친절하시고... 숙소 위생상태도 좋았어요... 조식도 그냥 빵,커피만 주시는게 아니라.. 삶은계란과 과일. 스프. 쥬스 ,우유. 토스트. 샐러드도 있었어요...']"
113,하버 호텔 제주 (Harbor Hotel Jeju),6.8,ja (대한민국),커플/2인 여행객,스탠다드 트윈,2022년 7월 | 2박,후기,"['5성급 호텔의 퀄리티를 생각하는 분들은 비추천드립니다. 모텔의 업그레이드 버전,,,? 카운터에 계시는 분들 다 친절하셨어요 연박으로 해서 나가있는 동안 청소도 깔끔히 해주셨구요! 다만 조금 아쉬웠던 점은 do not disturb 같은 표지? 종이? 그런게 없었어요 저희는 청소가 필요하지 않았거든요,,,! 그래도 꼼꼼히 신경쓴게 보여서 좋았습니다.']"
114,하버 호텔 제주 (Harbor Hotel Jeju),6.8,DUCKHEE (대한민국),나홀로 여행객,디럭스 트윈 (부분 씨뷰),2022년 10월 | 3박,가격대비 만족,['호텔이 전반적으로 깨끗해서 좋았습니다 조식은 빵이 나오는 조식이라 권하고 싶지 않지만 근처에 아침을 먹을 만한 곳이 없습니다']
115,하버 호텔 제주 (Harbor Hotel Jeju),6.8,Jinkyoung (대한민국),나홀로 여행객,당일 랜덤 배정(조식 불포함 / 체크인시 배정은 특정 객실과 베드타입을 보장하지 않습니다),2022년 10월 | 1박,저렴한 가격에 맞는 호텔,['딱 가격 정도의 잠만 자기 괜찮은 오래된 호텔. 오래됐지만 청결 상태는 나쁘지 않았어요. 워낙 저렴해서 다른 불만은 없으나 현관 바로 왼쪽에 화장실이 있어서 왔다갔다가 좀 불편해요.']
116,하버 호텔 제주 (Harbor Hotel Jeju),10.0,JI (대한민국),나홀로 여행객,디럭스 더블 (오션뷰),2022년 10월 | 1박,직원분이 엄청 친철하세요 ,['직원분 엄청 친절하시고 응대도 잘해주셨습니다 가성비좋아요']
117,하버 호텔 제주 (Harbor Hotel Jeju),9.6,HYE (대한민국),나홀로 여행객,스탠다드 트윈,2022년 10월 | 2박,조식이 좋았어요!,['이틀을 묵었었는데 그럭저럭 괜찮았습니다. 객실 상태도 괜찮았고 직원분들도 친절하시고요. 다만 주차공간이 여의치 않았다는 점만 빼고는 가성비 대비 만족한 숙소였습니다!']
118,하버 호텔 제주 (Harbor Hotel Jeju),10.0,han (대한민국),나홀로 여행객,스탠다드 트윈,2022년 10월 | 1박,좋아요,['룸이 전체적으로 깔끔하고 위생상태가 좋았습니다. 무엇보다 수압이 정말... 최고에요. 이번에 제주에서 4군데 호텔에 묵었는데 그 중 수압이 단연 1등이었습니다. 아주 개운했어요ㅋㅋ']
